backbone,variant,training_seed,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,1966,mixed,0.006374667398631573,0.0027923583984375,0.0001983642578125,0.06326645612716675,21.12691472188784,6.387871690094471e-05,0.042628735303878784,0.0069054835475981236,0.029998779296875,0.0059967041015625,0.0059967041015625
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,1966,accurate,0.04416150599718094,0.001617431640625,0.0001220703125,0.05667741224169731,21.055451247500084,3.3350814192090183e-05,,,0.029998779296875,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,1966,under,0.028023753315210342,0.0023956298828125,0.000213623046875,0.03929467126727104,23.72194776826012,4.047254697070457e-05,0.031035682186484337,,0.029998779296875,0.0,0.0059967041015625
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,1966,over,0.0036028458271175623,0.00250244140625,0.0,0.019900837913155556,31.385368392855227,3.508013833197765e-05,,0.004772794898599386,0.029998779296875,0.0059967041015625,0.0
resshift,preservation_weighted,17,0.35,1369,4064,upper_image,1966,mixed,0.0032128647435456514,0.003265380859375,3.0517578125e-05,0.020453814417123795,31.086357055593528,5.0550999731058255e-05,0.0195565577596426,0.007185128051787615,0.029998779296875,0.0059967041015625,0.0059967041015625
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,3932,accurate,0.02829846926033497,0.0023040771484375,0.00067138671875,0.08405604958534241,18.628198809492226,8.90119481482543e-05,,,0.05999755859375,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,3932,under,0.025004204362630844,0.0023040771484375,0.0006103515625,0.0741337388753891,19.521978063695656,7.029815606074408e-05,0.05286051705479622,,0.05999755859375,0.0,0.011993408203125
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,3932,over,0.02209659293293953,0.0019989013671875,0.0008697509765625,0.07539647817611694,19.18620208420085,5.482657070388086e-05,,0.003437020815908909,0.05999755859375,0.011993408203125,0.0
resshift,preservation_weighted,17,0.35,1369,4064,eye_center,3932,mixed,0.019686680287122726,0.0025634765625,0.00067138671875,0.0692625418305397,19.77058353845273,6.168876279843971e-05,0.05316142737865448,0.003934645093977451,0.05999755859375,0.011993408203125,0.011993408203125
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,3932,accurate,0.057927343994379044,0.0029296875,0.000701904296875,0.07518888264894485,18.56339995256508,6.873006350360811e-05,,,0.05999755859375,0.0,0.0
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,3932,under,0.062132276594638824,0.0025787353515625,0.00091552734375,0.08438543230295181,17.925288453066926,8.194215479306877e-05,0.09002307057380676,,0.05999755859375,0.0,0.011993408203125
resshift,preservation_weighted,17,0.35,1369,4064,mouth_center,3932,over,0.06649856269359589,0.00250244140625,0.000732421875,0.08366517722606659,17.778082123799667,5.596839764621109e-05,,0.004159581381827593,0.05999755859375,0.011993408203125,0.0
