hq_id,identity,partition,family,condition,radius,feather,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
26788,1600,tuning,brush,under,16,8,0.03236297890543938,0.11092808097600937,14.398478687516151,0.0029044754337519407,0.11406531184911728,,0.076263427734375,0.0,0.0623931884765625
26788,1600,tuning,brush,under,24,0,0.05319032818078995,0.1306326985359192,14.795752010656456,0.01236068457365036,0.13665549457073212,,0.076263427734375,0.0,0.0623931884765625
26788,1600,tuning,brush,under,24,2,0.052968867123126984,0.1306326985359192,14.795752010656456,0.012244678102433681,0.13665549457073212,,0.076263427734375,0.0,0.0623931884765625
26788,1600,tuning,brush,under,24,4,0.05221378803253174,0.1306326985359192,14.795752010656456,0.011951961554586887,0.13665549457073212,,0.076263427734375,0.0,0.0623931884765625
26788,1600,tuning,brush,under,24,8,0.05059368908405304,0.1306326985359192,14.795752010656456,0.011171909980475903,0.13665549457073212,,0.076263427734375,0.0,0.0623931884765625
26788,1600,tuning,brush,over,0,0,0.029965724796056747,0.1012248620390892,14.85147798693224,0.003056220943108201,,0.04601280018687248,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,0,2,0.029861994087696075,0.1012248620390892,14.85147798693224,0.002969314344227314,,0.0447043851017952,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,0,4,0.02902033179998398,0.1012248620390892,14.85147798693224,0.0027401435654610395,,0.04125411808490753,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,0,8,0.02694511041045189,0.1012248620390892,14.85147798693224,0.0020936764776706696,,0.0315212607383728,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,2,0,0.0287068709731102,0.10177798569202423,15.537754303852505,0.004471872933208942,,0.05961085110902786,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,2,2,0.028470950201153755,0.10177798569202423,15.537754303852505,0.004375223536044359,,0.05961085110902786,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,2,4,0.02826402150094509,0.10177798569202423,15.537754303852505,0.004144028294831514,,0.05894109234213829,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,2,8,0.027062952518463135,0.10177798569202423,15.537754303852505,0.003510114038363099,,0.051121797412633896,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,4,0,0.03513513505458832,0.12936091423034668,13.819118451959525,0.0071302857249975204,,0.08591563254594803,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,4,2,0.03499807417392731,0.12936091423034668,13.819118451959525,0.00704220961779356,,0.08591563254594803,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,4,4,0.03466089814901352,0.12936091423034668,13.819118451959525,0.006805255077779293,,0.08591563254594803,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,4,8,0.033430084586143494,0.12936091423034668,13.819118451959525,0.0061082798056304455,,0.08292288333177567,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,8,0,0.05131964385509491,0.1286584883928299,14.973631922727918,0.010713697411119938,,0.10915198922157288,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,8,2,0.05114325135946274,0.1286584883928299,14.973631922727918,0.010614410042762756,,0.10915198922157288,0.076263427734375,0.0613555908203125,0.0
26788,1600,tuning,brush,over,8,4,0.05083565041422844,0.1286584883928299,14.973631922727918,0.010388360358774662,,0.10915198922157288,0.076263427734375,0.0613555908203125,0.0
