backbone,variant,training_seed,compositor,threshold,hq_id,identity,location,missing_pixels,condition,full_face_lpips,brier_score,effective_fp_fraction,effective_fn_fraction,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
lama,generic,17,hard,0.65,20832,4516,mouth_center,3932,under,0.07254309952259064,0.00107274588663131,0.000396728515625,0.0009765625,0.3276510536670685,7.883993884772825,1.3910813322581816e-05,0.26968899369239807,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,probability_alpha,0.65,20832,4516,mouth_center,3932,under,0.07203510403633118,0.00107274588663131,0.000396728515625,0.0009765625,0.32845446467399597,7.885391934372629,1.0203412784903776e-05,0.2738059163093567,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,hard,0.65,20832,4516,mouth_center,3932,over,0.07293472439050674,0.0010539493523538113,0.000213623046875,0.0012664794921875,0.3313448429107666,7.888086715777565,1.1150920727232005e-05,,0.0008739711483940482,0.05999755859375,0.011993408203125,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,mouth_center,3932,over,0.07237556576728821,0.0010539493523538113,0.000213623046875,0.0012664794921875,0.3321245014667511,7.890380227795232,8.208527106035035e-06,,0.0006433563539758325,0.05999755859375,0.011993408203125,0.0
lama,generic,17,hard,0.65,20832,4516,mouth_center,3932,mixed,0.07384666055440903,0.0011092544300481677,0.0002593994140625,0.001373291015625,0.34431105852127075,7.587962979421584,9.126922122959513e-06,0.2913816273212433,0.0006981033366173506,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,probability_alpha,0.65,20832,4516,mouth_center,3932,mixed,0.07344720512628555,0.0011092544300481677,0.0002593994140625,0.001373291015625,0.34505000710487366,7.591307292563831,6.527074219775386e-06,0.2953760027885437,0.0004999494412913918,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,hard,0.65,20832,4516,upper_image,3932,accurate,0.09170021116733551,0.0017324008513242006,0.001220703125,0.00079345703125,0.26006895303726196,9.488574121256438,9.883389429887757e-05,,,0.05999755859375,0.0,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,3932,accurate,0.09202615171670914,0.0017324008513242006,0.001220703125,0.00079345703125,0.26070618629455566,9.493523862551672,7.787264621583745e-05,,,0.05999755859375,0.0,0.0
lama,generic,17,hard,0.65,20832,4516,upper_image,3932,under,0.08874762058258057,0.0015748034929856658,0.0009918212890625,0.0008087158203125,0.2561550438404083,9.408863043280247,7.6938362326473e-05,0.21158167719841003,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,3932,under,0.08947939425706863,0.0015748034929856658,0.0009918212890625,0.0008087158203125,0.25685805082321167,9.412718631897267,6.165217200759798e-05,0.215464249253273,,0.05999755859375,0.0,0.011993408203125
lama,generic,17,hard,0.65,20832,4516,upper_image,3932,over,0.0951513946056366,0.0014927921583876014,0.0008392333984375,0.0009307861328125,0.2725595235824585,8.956881682335395,5.1718878239626065e-05,,0.004053549375385046,0.05999755859375,0.011993408203125,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,3932,over,0.09527204930782318,0.0014927921583876014,0.0008392333984375,0.0009307861328125,0.27320098876953125,8.963460525439821,4.017034370917827e-05,,0.003148414893075824,0.05999755859375,0.011993408203125,0.0
lama,generic,17,hard,0.65,20832,4516,upper_image,3932,mixed,0.09654657542705536,0.0014654258266091347,0.0006866455078125,0.0012969970703125,0.29442307353019714,8.479403913924402,4.625592555385083e-05,0.22636254131793976,0.003625382436439395,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,probability_alpha,0.65,20832,4516,upper_image,3932,mixed,0.09651336818933487,0.0014654258266091347,0.0006866455078125,0.0012969970703125,0.2950078547000885,8.487612448269699,3.821080827037804e-05,0.22996990382671356,0.0029948330484330654,0.05999755859375,0.011993408203125,0.011993408203125
lama,generic,17,hard,0.65,20832,4516,eye_center,6554,accurate,0.1277940422296524,0.0015880214050412178,0.000457763671875,0.00164794921875,0.2657650113105774,9.431619972821121,2.9710641683777794e-05,,,0.100006103515625,0.0,0.0
lama,generic,17,probability_alpha,0.65,20832,4516,eye_center,6554,accurate,0.12687602639198303,0.0015880214050412178,0.000457763671875,0.00164794921875,0.26622191071510315,9.437529285220299,2.4928625862230547e-05,,,0.100006103515625,0.0,0.0
