identity,case_id,scale,strength,compositor,full_face_lpips,hole_mae,visible_mae,inner_boundary_mae,inference_seconds,output_sha256
56,identity_56,0.0,0.99,poisson,0.0499262660741806,0.10118430852890015,0.0,0.020366810262203217,26.241862599999877,9506bbc4203965b6f107be542778467ff8fcc9f909501e14234f70b601ddcaa4
56,identity_56,0.8,1.0,hard,0.06207284703850746,0.1998881697654724,0.0,0.24529503285884857,23.486700599998585,d1b474c464e0e688e062c1a3d3ac195702a447fa26868bb693f000f78f04e9fd
56,identity_56,0.8,1.0,poisson,0.04167483001947403,0.09014301002025604,0.0,0.030442235991358757,23.486700599998585,d3681425804a37e70a5163c8e890a9a44c33016b71f6e9babd6f14910bac65cf
56,identity_56,0.8,0.99,hard,0.04685443639755249,0.10871583968400955,0.0,0.07621380686759949,23.506811599989305,78f9aaf3f7d60a87010c979a77fa56898cfa463846205eadb9b83afb880646c8
56,identity_56,0.8,0.99,poisson,0.03135818988084793,0.0649377778172493,0.0,0.01957746595144272,23.506811599989305,69058daace346dcaf8e234bf529d0d5645e7ace8ac4959f4c4872b3c5fc68519
4663,identity_4663,0.0,1.0,hard,0.059280525892972946,0.17700281739234924,0.0,0.15945711731910706,22.81397570000263,79f5a99c2c25a4c0eea74bb0fee77e771d7aefff439b1eaa93bcc3d075bbf148
4663,identity_4663,0.0,1.0,poisson,0.03168132156133652,0.08547551184892654,0.0,0.03069894202053547,22.81397570000263,2e02dd3cf64f004f5d6e5e627d9927e8ffeca2a7360c1a32de36fdf7d16f0151
4663,identity_4663,0.0,0.99,hard,0.05217743292450905,0.13282836973667145,0.0,0.11414472758769989,22.906317399989348,1fe490365598811ac7510c991bea7839e7e2eabd434b3babe45ebeacbde55e8b
4663,identity_4663,0.0,0.99,poisson,0.02934892661869526,0.09366480261087418,0.0,0.026973292231559753,22.906317399989348,9db420fe85ed202202857779bc326d14e764189e85544a0bc95aa1a56dc39edf
4663,identity_4663,0.8,1.0,hard,0.06494127959012985,0.1985696405172348,0.0,0.16518990695476532,23.78398279999965,0bec7db7687ceca3c51ec0bd3583aa5981ab650e267b35794ad54f190210659f
4663,identity_4663,0.8,1.0,poisson,0.03736843913793564,0.10776272416114807,0.0,0.02948128618299961,23.78398279999965,c11f573311755a6dcadd51a69be03d0aae14eac6a6e70de39a1dd75020b9100d
4663,identity_4663,0.8,0.99,hard,0.06227245181798935,0.1786002665758133,0.0,0.11919652670621872,23.53458249999676,c2caa2f76593ddfe330f894b17b9e6a207ff8f6f001acfd5b11c3e16b06a1343
4663,identity_4663,0.8,0.99,poisson,0.037953272461891174,0.12689514458179474,0.0,0.027981862425804138,23.53458249999676,3507eb5208293329bb907f6bf6cd60fd1ba7f5312216e6e34cbaa7233d0d8daa
2547,identity_2547,0.0,1.0,hard,0.07513122260570526,0.286338210105896,0.0,0.2543666958808899,22.861562800011598,87e83242be10f13ca1e0cdc02b8c14b9e4c45b8f83059aae23b385708942971e
2547,identity_2547,0.0,1.0,poisson,0.038009315729141235,0.09414003789424896,0.0,0.04282732307910919,22.861562800011598,4a2143415338daa75c5d6b729959d2d58635ead0bd96341d0867749d81c23295
2547,identity_2547,0.0,0.99,hard,0.0606280192732811,0.17782749235630035,0.0,0.14702412486076355,22.87212699999509,a94bdae2623bb72e2ebbf4395676f42708592714ddb9185018ec377578ed965b
2547,identity_2547,0.0,0.99,poisson,0.037177518010139465,0.09395670890808105,0.0,0.046393007040023804,22.87212699999509,0f6cb0e90d0330fe1ea916220b7f5877c7a3bd713aa2681c109456814cca2f8b
