hq_id,identity,condition,method,gpu_forward_seconds,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
20549,2888,under_4px,supplied_mask,0.0258482999925036,0.20756085216999054,12.502351747362532,0.0,0.1776716262102127,,0.0802001953125,0.0,0.0167236328125
20549,2888,under_4px,dilate_4px,0.022052200001780875,0.0624542161822319,20.92919845676752,0.0,0.04190036654472351,,0.0802001953125,0.0,0.0167236328125
20549,2888,over_4px,input_unchanged,0.0,0.2100832313299179,12.243014106022006,0.0,,0.0,0.0802001953125,0.0186767578125,0.0
20549,2888,over_4px,exact_mask_diagnostic,0.024963000003481284,0.0624542161822319,20.92919845676752,0.0,,0.0,0.0802001953125,0.0186767578125,0.0
20549,2888,over_4px,supplied_mask,0.020924399999785237,0.05506102740764618,21.486689926661665,0.0005926080048084259,,0.029184972867369652,0.0802001953125,0.0186767578125,0.0
20549,2888,over_4px,dilate_4px,0.024316800001543015,0.07505498081445694,20.000591065412515,0.0014079682296141982,,0.04026426002383232,0.0802001953125,0.0186767578125,0.0
20549,2888,shift_8px,input_unchanged,0.0,0.2100832313299179,12.243014106022006,0.0,0.17415167391300201,0.0,0.0802001953125,0.0089111328125,0.0089111328125
20549,2888,shift_8px,exact_mask_diagnostic,0.024963000003481284,0.0624542161822319,20.92919845676752,0.0,0.06708016991615295,0.0,0.0802001953125,0.0089111328125,0.0089111328125
20549,2888,shift_8px,supplied_mask,0.02056000000447966,0.07044181227684021,19.37278630268056,0.0003939650778193027,0.17415167391300201,0.04066475108265877,0.0802001953125,0.0089111328125,0.0089111328125
20549,2888,shift_8px,dilate_4px,0.02366039999469649,0.07951495051383972,18.94884478130661,0.0009039197466336191,0.176564559340477,0.051495250314474106,0.0802001953125,0.0089111328125,0.0089111328125
9992,965,accurate,input_unchanged,0.0,0.19083817303180695,12.376611520567273,0.0,,,0.1734619140625,0.0,0.0
9992,965,accurate,exact_mask_diagnostic,0.02654160000383854,0.13663995265960693,15.265167451315996,0.0,,,0.1734619140625,0.0,0.0
9992,965,accurate,supplied_mask,0.02654160000383854,0.13663995265960693,15.265167451315996,0.0,,,0.1734619140625,0.0,0.0
9992,965,accurate,dilate_4px,0.026429899997310713,0.16024401783943176,14.561690600227886,0.0016959659988060594,,,0.1734619140625,0.0,0.0
9992,965,under_4px,input_unchanged,0.0,0.19083817303180695,12.376611520567273,0.0,0.21095725893974304,,0.1734619140625,0.0,0.025146484375
9992,965,under_4px,exact_mask_diagnostic,0.02654160000383854,0.13663995265960693,15.265167451315996,0.0,0.06345304101705551,,0.1734619140625,0.0,0.025146484375
9992,965,under_4px,supplied_mask,0.025649300005170517,0.17690637707710266,13.055653182171412,0.0,0.21095725893974304,,0.1734619140625,0.0,0.025146484375
9992,965,under_4px,dilate_4px,0.030135699998936616,0.13663995265960693,15.265167451315996,0.0,0.06345304101705551,,0.1734619140625,0.0,0.025146484375
9992,965,over_4px,input_unchanged,0.0,0.19083817303180695,12.376611520567273,0.0,,0.0,0.1734619140625,0.027099609375,0.0
9992,965,over_4px,exact_mask_diagnostic,0.02654160000383854,0.13663995265960693,15.265167451315996,0.0,,0.0,0.1734619140625,0.027099609375,0.0
9992,965,over_4px,supplied_mask,0.026133899998967536,0.16024401783943176,14.561690600227886,0.0016959659988060594,,0.05172695592045784,0.1734619140625,0.027099609375,0.0
9992,965,over_4px,dilate_4px,0.025768399995286018,0.13867796957492828,15.635612732894577,0.003980419598519802,,0.07655540853738785,0.1734619140625,0.027099609375,0.0
9992,965,shift_8px,input_unchanged,0.0,0.19083817303180695,12.376611520567273,0.0,0.17292936146259308,0.0,0.1734619140625,0.01416015625,0.01416015625
9992,965,shift_8px,exact_mask_diagnostic,0.02654160000383854,0.13663995265960693,15.265167451315996,0.0,0.07787029445171356,0.0,0.1734619140625,0.01416015625,0.01416015625
9992,965,shift_8px,supplied_mask,0.02548450000176672,0.1165444403886795,16.11919654176692,0.0009466776973567903,0.17292936146259308,0.055258236825466156,0.1734619140625,0.01416015625,0.01416015625
9992,965,shift_8px,dilate_4px,0.027027299991459586,0.14529116451740265,14.691403370689224,0.0025545074604451656,0.17129293084144592,0.06954706460237503,0.1734619140625,0.01416015625,0.01416015625
29103,2489,accurate,input_unchanged,0.0,0.2632031738758087,9.910621177420607,0.0,,,0.1812744140625,0.0,0.0
29103,2489,accurate,exact_mask_diagnostic,0.024423599999863654,0.07105299085378647,17.908009238623613,0.0,,,0.1812744140625,0.0,0.0
29103,2489,accurate,supplied_mask,0.024423599999863654,0.07105299085378647,17.908009238623613,0.0,,,0.1812744140625,0.0,0.0
29103,2489,accurate,dilate_4px,0.025851200000033714,0.07618747651576996,17.74627130966593,0.0006124717183411121,,,0.1812744140625,0.0,0.0
29103,2489,under_4px,input_unchanged,0.0,0.2632031738758087,9.910621177420607,0.0,0.2931612432003021,,0.1812744140625,0.0,0.0257568359375
29103,2489,under_4px,exact_mask_diagnostic,0.024423599999863654,0.07105299085378647,17.908009238623613,0.0,0.01771249808371067,,0.1812744140625,0.0,0.0257568359375
29103,2489,under_4px,supplied_mask,0.02429520001169294,0.2737879753112793,9.847738058894052,0.0,0.2931612432003021,,0.1812744140625,0.0,0.0257568359375
29103,2489,under_4px,dilate_4px,0.026866400003200397,0.07105299085378647,17.908009238623613,0.0,0.01771249808371067,,0.1812744140625,0.0,0.0257568359375
29103,2489,over_4px,input_unchanged,0.0,0.2632031738758087,9.910621177420607,0.0,,0.0,0.1812744140625,0.0277099609375,0.0
29103,2489,over_4px,exact_mask_diagnostic,0.024423599999863654,0.07105299085378647,17.908009238623613,0.0,,0.0,0.1812744140625,0.0277099609375,0.0
29103,2489,over_4px,supplied_mask,0.02745179999328684,0.07618747651576996,17.74627130966593,0.0006124717183411121,,0.01809624768793583,0.1812744140625,0.0277099609375,0.0
29103,2489,over_4px,dilate_4px,0.027106800000183284,0.08015453070402145,17.633858645750603,0.0022722380235791206,,0.039901942014694214,0.1812744140625,0.0277099609375,0.0
29103,2489,shift_8px,input_unchanged,0.0,0.2632031738758087,9.910621177420607,0.0,0.4183287024497986,0.0,0.1812744140625,0.0120849609375,0.0120849609375
29103,2489,shift_8px,exact_mask_diagnostic,0.024423599999863654,0.07105299085378647,17.908009238623613,0.0,0.025782180950045586,0.0,0.1812744140625,0.0120849609375,0.0120849609375
29103,2489,shift_8px,supplied_mask,0.02528119999624323,0.12380000948905945,13.895049311780486,0.0003536009753588587,0.4183287024497986,0.0239555723965168,0.1812744140625,0.0120849609375,0.0120849609375
29103,2489,shift_8px,dilate_4px,0.02753120000124909,0.14696359634399414,13.165495864720622,0.000927997287362814,0.42303919792175293,0.025964263826608658,0.1812744140625,0.0120849609375,0.0120849609375
19876,2283,accurate,input_unchanged,0.0,0.24641379714012146,10.438210324025345,0.0,,,0.17974853515625,0.0,0.0
19876,2283,accurate,exact_mask_diagnostic,0.023540199996205047,0.12991851568222046,14.494444443531332,0.0,,,0.17974853515625,0.0,0.0
19876,2283,accurate,supplied_mask,0.023540199996205047,0.12991851568222046,14.494444443531332,0.0,,,0.17974853515625,0.0,0.0
19876,2283,accurate,dilate_4px,0.025838500005193055,0.1258527636528015,14.803950754992687,0.0021850490011274815,,,0.17974853515625,0.0,0.0
19876,2283,under_4px,input_unchanged,0.0,0.24641379714012146,10.438210324025345,0.0,0.24962984025478363,,0.17974853515625,0.0,0.0257568359375
19876,2283,under_4px,exact_mask_diagnostic,0.023540199996205047,0.12991851568222046,14.494444443531332,0.0,0.0573735274374485,,0.17974853515625,0.0,0.0257568359375
19876,2283,under_4px,supplied_mask,0.02434989999164827,0.23989787697792053,10.588375100936398,0.0,0.24962984025478363,,0.17974853515625,0.0,0.0257568359375
19876,2283,under_4px,dilate_4px,0.025656600002548657,0.12991851568222046,14.494444443531332,0.0,0.0573735274374485,,0.17974853515625,0.0,0.0257568359375
19876,2283,over_4px,input_unchanged,0.0,0.24641379714012146,10.438210324025345,0.0,,0.0,0.17974853515625,0.0277099609375,0.0
19876,2283,over_4px,exact_mask_diagnostic,0.023540199996205047,0.12991851568222046,14.494444443531332,0.0,,0.0,0.17974853515625,0.0277099609375,0.0
19876,2283,over_4px,supplied_mask,0.02640139999857638,0.1258527636528015,14.803950754992687,0.0021850490011274815,,0.06468033790588379,0.17974853515625,0.0277099609375,0.0
19876,2283,over_4px,dilate_4px,0.029760100005660206,0.1440582275390625,13.757362237000123,0.005917500704526901,,0.09047494828701019,0.17974853515625,0.0277099609375,0.0
19876,2283,shift_8px,input_unchanged,0.0,0.24641379714012146,10.438210324025345,0.0,0.2780703008174896,0.0,0.17974853515625,0.01513671875,0.01513671875
19876,2283,shift_8px,exact_mask_diagnostic,0.023540199996205047,0.12991851568222046,14.494444443531332,0.0,0.04170369729399681,0.0,0.17974853515625,0.01513671875,0.01513671875
19876,2283,shift_8px,supplied_mask,0.02410300000337884,0.18874432146549225,12.138315064726456,0.0029335443396121264,0.2780703008174896,0.15896733105182648,0.17974853515625,0.01513671875,0.01513671875
19876,2283,shift_8px,dilate_4px,0.03087729999970179,0.20041322708129883,11.790275327154793,0.004476130474358797,0.2816620171070099,0.16462303698062897,0.17974853515625,0.01513671875,0.01513671875
17409,1921,accurate,input_unchanged,0.0,0.26667824387550354,10.147593884408003,0.0,,,0.117034912109375,0.0,0.0
17409,1921,accurate,exact_mask_diagnostic,0.024204099987400696,0.061424609273672104,21.167923325299192,0.0,,,0.117034912109375,0.0,0.0
17409,1921,accurate,supplied_mask,0.024204099987400696,0.061424609273672104,21.167923325299192,0.0,,,0.117034912109375,0.0,0.0
17409,1921,accurate,dilate_4px,0.027276799999526702,0.07068251073360443,19.808964073633685,0.0011554546654224396,,,0.117034912109375,0.0,0.0
17409,1921,under_4px,input_unchanged,0.0,0.26667824387550354,10.147593884408003,0.0,0.26797759532928467,,0.117034912109375,0.0,0.0213623046875
17409,1921,under_4px,exact_mask_diagnostic,0.024204099987400696,0.061424609273672104,21.167923325299192,0.0,0.04074869304895401,,0.117034912109375,0.0,0.0213623046875
17409,1921,under_4px,supplied_mask,0.028972999993129633,0.26630085706710815,10.250795449807562,0.0,0.26797759532928467,,0.117034912109375,0.0,0.0213623046875
17409,1921,under_4px,dilate_4px,0.027447400003438815,0.061424609273672104,21.167923325299192,0.0,0.04074869304895401,,0.117034912109375,0.0,0.0213623046875
17409,1921,over_4px,input_unchanged,0.0,0.26667824387550354,10.147593884408003,0.0,,0.0,0.117034912109375,0.0233154296875,0.0
17409,1921,over_4px,exact_mask_diagnostic,0.024204099987400696,0.061424609273672104,21.167923325299192,0.0,,0.0,0.117034912109375,0.0233154296875,0.0
17409,1921,over_4px,supplied_mask,0.0291371000057552,0.07068251073360443,19.808964073633685,0.0011554546654224396,,0.04375755414366722,0.117034912109375,0.0233154296875,0.0
17409,1921,over_4px,dilate_4px,0.029104299988830462,0.0743810161948204,19.432967126421282,0.003393512452021241,,0.07251332700252533,0.117034912109375,0.0233154296875,0.0
17409,1921,shift_8px,input_unchanged,0.0,0.26667824387550354,10.147593884408003,0.0,0.2657516598701477,0.0,0.117034912109375,0.0079345703125,0.0079345703125
17409,1921,shift_8px,exact_mask_diagnostic,0.024204099987400696,0.061424609273672104,21.167923325299192,0.0,0.02868974208831787,0.0,0.117034912109375,0.0079345703125,0.0079345703125
17409,1921,shift_8px,supplied_mask,0.023438799995346926,0.1287694275379181,15.192225336513935,0.0009348189341835678,0.2657516598701477,0.10402738302946091,0.117034912109375,0.0079345703125,0.0079345703125
17409,1921,shift_8px,dilate_4px,0.028890899993712083,0.11551058292388916,16.166277383681354,0.002177468966692686,0.2544054388999939,0.11333340406417847,0.117034912109375,0.0079345703125,0.0079345703125
11178,4696,accurate,input_unchanged,0.0,0.2215884029865265,11.404346749408683,0.0,,,0.1624755859375,0.0,0.0
11178,4696,accurate,exact_mask_diagnostic,0.032114300003740937,0.12006254494190216,15.218024784004829,0.0,,,0.1624755859375,0.0,0.0
