hq_id,identity,partition,family,condition,radius,feather,full_face_lpips,hole_mae,hole_psnr,visible_mae,missed_mae,overcovered_mae,true_fraction,mask_fp_fraction,mask_fn_fraction
26788,1600,tuning,brush,mixed_boundary,12,8,0.021243678405880928,0.06558738648891449,20.182205800283985,0.002425694139674306,0.06580705940723419,0.049915432929992676,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,16,0,0.027957025915384293,0.06848045438528061,20.12521217829579,0.005759952589869499,0.05911964178085327,0.03804297372698784,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,16,2,0.027640841901302338,0.06848045438528061,20.12521217829579,0.005649678874760866,0.05911964178085327,0.03804297372698784,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,16,4,0.02745307981967926,0.06848045438528061,20.12521217829579,0.005401027854532003,0.05911964178085327,0.03804297372698784,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,16,8,0.02583843097090721,0.06864394247531891,20.115272343808286,0.004751283209770918,0.05956398323178291,0.03804297372698784,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,24,0,0.039597976952791214,0.05539264157414436,22.42903836120073,0.011731637641787529,0.05818423628807068,0.06248807534575462,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,24,2,0.03958741948008537,0.05539264157414436,22.42903836120073,0.011610480025410652,0.05818423628807068,0.06248807534575462,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,24,4,0.03909451141953468,0.05539264157414436,22.42903836120073,0.011340130120515823,0.05818423628807068,0.06248807534575462,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,brush,mixed_boundary,24,8,0.0373726412653923,0.05539264157414436,22.42903836120073,0.010661736130714417,0.05818423628807068,0.06248807534575462,0.076263427734375,0.0034332275390625,0.0280609130859375
26788,1600,tuning,eyes,accurate,0,0,0.010092368349432945,0.05019768327474594,22.45146732953868,0.0,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,0,2,0.054164860397577286,0.06002717465162277,20.749839224689723,0.0,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,0,4,0.08339401334524155,0.07779589295387268,18.244997841631402,0.0,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,0,8,0.10605461895465851,0.1099020466208458,15.518831823221666,0.0,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,2,0,0.011515581049025059,0.05535390228033066,21.82926290389583,0.00014771835412830114,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,2,2,0.011472388170659542,0.05535390228033066,21.82926290389583,0.00011230929521843791,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,2,4,0.023039737716317177,0.05945310369133949,21.428899693619673,5.615464397124015e-05,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,2,8,0.07681906223297119,0.08470000326633453,18.224529773364967,2.807732016663067e-05,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,4,0,0.011689451523125172,0.05460171401500702,21.992356506345907,0.0003963040071539581,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,4,2,0.011704223230481148,0.05460171401500702,21.992356506345907,0.00035675999242812395,,,0.0845947265625,0.0,0.0
26788,1600,tuning,eyes,accurate,4,4,0.011648126877844334,0.05460171401500702,21.992356506345907,0.0002632897230796516,,,0.0845947265625,0.0,0.0
